case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
420713,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ardith Fawcitt,7692-106,794-62-6350,742-13-0083,830-27-1975,The plaintiff in this case is a grocery store owner who argues that the defendant’s practices of refusing to sell her products because of their “arantine” policy caused him financial damages
422691,in_court,https://www.courts.wa.gov/court_rules/,guilty,Zebulon Guillford,0813-106,837-53-9845,837-53-9845,751-98-0163,The plaintiff in this case is a person who lives in Seattle Washington. The defendant is a person who lives on the other side of the city. The defendant has been attacking the plaintiff for years now. The defendant has done this by throwing things at him calling him stupid and making racist statements. The plaintiff has constant pain andno longer feels safe in his home or around people he knows
423523,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Grier Slopier,5785-122,356-72-7977,855-92-2872,638-11-1719,The plaintiff in the case is a doctor who was sued for $200 million. The case is about how the doctor was forced to pay money to a number of people who never received service or had services they should have received. The doctor has been able to keep the cases under the table because he knows they will be resolved soon
425433,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Emelen Munkton,4613-118,392-97-5340,850-83-4555,707-42-2420,Plaintiff:The defendant is a company that makes boats
426258,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Pat Cutforth,4773-118,399-69-2407,611-09-7782,730-58-2568,"The plaintiff in this case is a person who is Congress. The defendant is the House of Representatives. The plaintiff asked the court to awarded him damages forOURCE damages from the House of Representatives.""The defendant refused to give evidence and filed a motion to dismiss the case. The court denied the motion and found that the plaintiff had claimedMAJORITY OF THE FAMILY OF THE HOUSE OF REPRESENTATIVES was injured by the members of the House of Representatives"""
427470,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Maynord Chalice,2911-114,208-17-8822,387-25-1188,767-46-1800,The plaintiff in this case is a dairy farmer. He has been farming the land for over 20 years. After years of using Druid order hive technology to pollinate his crops he was now looking for a new system that would work better. He saw that the company that offered the best results was the one that had been used by others in the past. He decided to try out the Druid order system and it has been great for his farm.
427594,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Paton Pleasaunce,6401-112,129-75-5405,512-36-8280,889-93-0171,The plaintiff in this case is a private company that manufactures and sells batteries for cars. The defendant is a small town in Washington that has been struggling to make ends meet since the economy collapsed. The town's residents are concerned that their economy will collapse as well and they are looking for ways to extraury help from the government
428047,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Daniela Aubrey,3360-106,641-80-2688,267-78-7221,560-19-5592,The plaintiff in the case is a group of people who identify as lesbian gay bisexual and transgender. They argue that they arely have been treated unfairly by the police due to their sexual orientation. The defendant in the case is the city of Seattle
428170,resolved,https://www.courts.wa.gov/court_rules/,guilty,Merci Petow,3571-102,308-16-1736,581-30-1976,401-63-5056,In this case the plaintiffs are seeking compensatory and punitive damages as well as court costs and other fees and costs
429195,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Vally Agates,6708-120,551-73-5561,650-35-0467,462-38-4756,The plaintiff in this case is a business owner who alleges that her business wasoprivately owned and managed by her husband but was then leased to a third party for five years without her knowledge or consent. The defendant in this case is the third party who is alleged to have taken control of the business after her husband's death
430799,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Kellia Perl,1947-124,241-65-5732,834-99-3273,262-86-5534,The plaintiff in this case is a man who was pepper-sprayed by a police officer. The suit is seeking $100000 in damages
431100,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Reine Reinger,4773-104,111-22-3365,348-53-8824,815-60-3422,The case is about a group of people who argue that the city's policy of building only one-way streets in gentrifying areas dangerous for drivers should be replaced with a policy that includes two-way streets in those areas. The city argues that the safety of drivers is not a concern at this time and that the two-way system will create less ice and safer intersections
431526,in_court,https://www.courts.wa.gov/court_rules/,guilty,Ashlen Guitonneau,8140-114,226-63-8285,669-41-0587,391-79-0439,"The plaintiff in the case is a business owner who claims that she was treated unfairly and poorly by her job manager. The manager had been working for the business since it had begun operations but never gave her any opportunities to prove her worth or deserve positive reviews from her friends and co-workers. The plaintiff also claimed that she was given little or no opportunity to learn new ways to work and was allowed to only improve her skills through experience. The trial began in Seattle Washington in May of 2016 and lasted over two months. The defendant company said that they are completely satisfied"" with the results of the trial and that they will"""
432227,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Sibylla Normanville,2423-108,884-37-4605,761-85-9364,702-43-0979,The plaintiff in this case is a party to the contract and they are arguing that the defendant violated the contract by added costs to the project. The defendant has argued that the additional costs were necessary for other more important tasks that would be completed before the project was started and that the extra work was necessary for the quality of the product
